id,Gender,CustomerType,Age,TypeOfTravel,Class,FlightDistance,InflightWifiservice,DepartureArrivalTimeCconvenient,EaseOfOnlineBooking,GateLocation,FoodAndDrink,OnlineBoarding,SeatComfort,InflightEntertainment,OnBoardService,LegRoomService,BaggageHandling,CheckinService,InflightService,Cleanliness,DepartureDelayInMinutes,ArrivalDelayInMinutes,satisfaction
76859,Female,Loyal Customer,51,Business travel,Business,1262,2,2,4,2,3,4,4,5,5,5,5,4,5,3,0,0,satisfied
7894,Male,Loyal Customer,35,Business travel,Business,948,2,2,2,2,2,5,5,4,4,4,4,4,4,5,0,10,satisfied
28553,Male,Loyal Customer,44,Personal Travel,Eco,2715,1,4,1,4,1,4,4,5,4,4,4,4,3,4,0,0,neutral or dissatisfied
27171,Male,Loyal Customer,14,Personal Travel,Eco,2677,4,0,4,4,4,2,2,2,5,4,4,2,1,2,0,0,neutral or dissatisfied
76275,Male,Loyal Customer,44,Business travel,Eco,1927,2,2,5,2,2,2,2,2,1,4,4,1,4,2,0,0,neutral or dissatisfied
51136,Female,Loyal Customer,37,Personal Travel,Eco,134,2,1,0,4,2,0,2,2,2,3,4,2,4,2,0,9,neutral or dissatisfied
26439,Female,disloyal Customer,29,Business travel,Eco,925,1,1,1,3,1,1,1,1,2,1,4,1,4,1,0,0,neutral or dissatisfied
39183,Male,Loyal Customer,14,Personal Travel,Eco,311,2,4,2,5,4,2,4,4,5,2,5,3,5,4,0,0,neutral or dissatisfied
84201,Male,Loyal Customer,63,Business travel,Business,432,4,1,4,4,4,5,5,5,5,5,5,5,5,3,8,10,satisfied
5138,Male,Loyal Customer,53,Personal Travel,Eco,184,3,5,3,2,2,3,2,2,4,4,4,3,4,2,0,0,neutral or dissatisfied
128061,Female,Loyal Customer,54,Business travel,Business,2917,4,5,4,4,5,5,5,4,3,3,5,5,5,5,11,0,satisfied
12816,Male,Loyal Customer,62,Business travel,Business,2251,3,5,2,5,4,2,2,3,3,3,3,3,3,1,0,0,neutral or dissatisfied
106779,Female,Loyal Customer,52,Business travel,Eco Plus,837,2,2,4,4,3,3,3,2,2,2,2,1,2,3,0,8,neutral or dissatisfied
37808,Female,Loyal Customer,8,Personal Travel,Eco Plus,1028,4,5,4,2,1,4,1,1,4,3,5,5,4,1,0,0,neutral or dissatisfied
12873,Female,disloyal Customer,25,Business travel,Eco,674,4,4,4,1,5,4,5,5,2,5,5,1,5,5,1,9,neutral or dissatisfied
13041,Female,Loyal Customer,65,Personal Travel,Eco,438,2,4,2,3,5,3,4,4,4,2,4,1,4,2,1,0,neutral or dissatisfied
58242,Female,disloyal Customer,26,Business travel,Eco Plus,925,2,2,2,4,4,2,2,4,4,1,4,2,3,4,65,51,neutral or dissatisfied
126747,Male,Loyal Customer,22,Personal Travel,Eco,2521,4,4,4,4,4,4,4,4,4,4,5,4,5,4,9,0,neutral or dissatisfied
5210,Male,Loyal Customer,46,Business travel,Business,383,1,1,1,1,2,4,5,4,4,4,4,5,4,3,0,0,satisfied
23520,Male,Loyal Customer,33,Personal Travel,Eco,303,3,4,1,4,2,1,2,2,3,5,4,3,3,2,0,0,neutral or dissatisfied
38299,Male,Loyal Customer,44,Business travel,Business,2342,3,2,2,2,5,2,3,3,3,3,3,4,3,2,72,83,neutral or dissatisfied
70144,Female,Loyal Customer,66,Personal Travel,Eco,550,3,3,3,3,4,4,3,5,5,3,5,4,5,3,0,0,neutral or dissatisfied
129045,Female,Loyal Customer,60,Business travel,Business,1744,2,2,2,2,5,5,5,2,2,2,2,4,2,3,0,4,satisfied
87395,Female,Loyal Customer,20,Business travel,Business,1687,1,0,0,3,1,0,1,1,1,1,3,4,4,1,0,0,neutral or dissatisfied
77268,Male,Loyal Customer,77,Business travel,Eco Plus,1190,5,3,3,3,5,5,5,5,5,2,3,1,4,5,0,0,satisfied
75625,Female,disloyal Customer,33,Business travel,Eco Plus,337,3,3,3,3,2,3,2,2,1,5,3,4,3,2,4,0,neutral or dissatisfied
44866,Male,Loyal Customer,29,Personal Travel,Business,315,2,2,3,4,3,3,3,3,4,2,4,4,5,3,0,0,neutral or dissatisfied
51692,Male,disloyal Customer,23,Business travel,Eco,370,1,3,1,4,3,1,3,3,3,3,3,4,4,3,0,0,neutral or dissatisfied
112032,Male,Loyal Customer,42,Business travel,Business,680,5,5,5,5,2,4,4,5,5,5,5,4,5,3,22,9,satisfied
36088,Male,Loyal Customer,67,Personal Travel,Eco,413,3,3,1,1,1,1,5,5,5,1,3,5,1,5,170,155,neutral or dissatisfied
49342,Female,disloyal Customer,27,Business travel,Eco,326,2,0,2,2,5,2,5,5,1,3,5,5,4,5,0,2,neutral or dissatisfied
37132,Male,Loyal Customer,36,Business travel,Business,1189,1,3,3,3,2,3,4,1,1,1,1,2,1,1,12,4,neutral or dissatisfied
17291,Female,Loyal Customer,23,Business travel,Business,438,4,4,4,4,4,4,4,4,1,2,2,5,3,4,0,12,satisfied
118409,Female,Loyal Customer,65,Business travel,Business,1923,1,1,1,1,4,4,4,4,4,4,4,5,4,4,0,7,satisfied
117610,Female,disloyal Customer,25,Business travel,Eco,347,2,0,2,3,1,2,1,1,5,4,2,1,5,1,14,11,neutral or dissatisfied
22906,Female,Loyal Customer,49,Personal Travel,Eco Plus,151,2,4,2,4,4,5,5,4,4,2,4,5,4,5,0,0,neutral or dissatisfied
53762,Male,disloyal Customer,26,Business travel,Eco,1195,3,3,3,1,1,3,1,1,4,3,5,1,1,1,0,0,neutral or dissatisfied
101006,Male,Loyal Customer,57,Business travel,Eco,867,1,0,0,3,2,1,2,2,3,3,3,2,3,2,130,126,neutral or dissatisfied
71141,Female,Loyal Customer,68,Business travel,Business,1911,3,3,3,3,1,4,4,2,2,3,3,1,2,1,59,54,neutral or dissatisfied
11578,Male,Loyal Customer,25,Business travel,Business,771,1,2,2,2,1,1,1,1,2,3,3,4,3,1,0,0,neutral or dissatisfied
117785,Male,Loyal Customer,55,Business travel,Business,328,0,0,0,3,2,5,5,2,2,2,2,3,2,3,10,9,satisfied
65838,Male,Loyal Customer,51,Business travel,Business,1389,1,2,2,2,2,3,3,1,1,1,1,1,1,2,0,0,neutral or dissatisfied
105780,Female,Loyal Customer,46,Personal Travel,Eco,787,2,5,2,4,4,4,5,2,2,2,5,3,2,4,67,84,neutral or dissatisfied
59089,Female,Loyal Customer,60,Business travel,Eco,244,4,2,2,2,5,3,5,4,4,4,4,1,4,1,16,0,satisfied
60016,Female,Loyal Customer,14,Personal Travel,Eco,937,3,3,3,3,1,3,1,1,5,1,5,4,5,1,14,0,neutral or dissatisfied
103007,Male,Loyal Customer,59,Business travel,Business,1675,5,5,5,5,4,5,5,4,4,5,4,4,4,5,1,0,satisfied
6703,Male,Loyal Customer,31,Personal Travel,Eco,438,4,4,4,1,4,4,4,4,5,4,4,5,4,4,0,1,neutral or dissatisfied
89846,Male,Loyal Customer,7,Personal Travel,Business,1306,4,4,4,1,4,2,2,5,4,4,5,2,5,2,33,153,satisfied
435,Male,Loyal Customer,53,Personal Travel,Business,134,2,2,2,3,5,3,3,2,2,2,2,4,2,3,80,71,neutral or dissatisfied
28893,Male,Loyal Customer,38,Business travel,Business,954,5,5,5,5,2,2,5,4,4,4,4,4,4,5,0,0,satisfied
91577,Male,disloyal Customer,35,Business travel,Business,1123,3,4,4,4,5,4,5,5,3,3,3,3,3,5,0,0,neutral or dissatisfied
10876,Male,Loyal Customer,38,Business travel,Business,224,2,3,3,3,4,3,2,2,2,2,2,4,2,1,20,24,neutral or dissatisfied
24877,Female,Loyal Customer,36,Business travel,Eco Plus,356,4,2,2,2,4,4,4,4,3,5,5,3,3,4,0,0,satisfied
52955,Male,Loyal Customer,66,Personal Travel,Business,2306,3,3,3,3,4,3,4,1,1,3,1,3,1,5,0,0,neutral or dissatisfied
108469,Male,Loyal Customer,13,Personal Travel,Eco,1440,2,4,2,4,5,2,5,5,3,4,5,4,5,5,11,0,neutral or dissatisfied
17751,Female,Loyal Customer,59,Personal Travel,Eco,383,3,3,3,3,5,3,3,1,1,3,1,3,1,1,0,0,neutral or dissatisfied
47215,Male,Loyal Customer,59,Personal Travel,Eco,908,2,3,2,1,4,2,4,4,4,2,2,2,2,4,39,34,neutral or dissatisfied
110504,Male,Loyal Customer,35,Business travel,Eco Plus,787,3,4,4,4,3,3,3,3,4,3,4,2,4,3,22,10,neutral or dissatisfied
2791,Female,disloyal Customer,22,Business travel,Eco,764,2,2,2,4,3,2,3,3,1,2,3,3,3,3,67,50,neutral or dissatisfied
69549,Male,disloyal Customer,11,Business travel,Business,784,0,0,0,4,0,4,4,5,3,3,4,4,3,4,0,0,satisfied
26175,Male,Loyal Customer,49,Business travel,Business,2492,2,3,3,3,2,1,2,2,2,2,2,4,2,1,16,25,neutral or dissatisfied
33442,Female,Loyal Customer,36,Personal Travel,Eco,2556,3,4,3,3,3,4,4,3,2,3,5,4,4,4,2,25,neutral or dissatisfied
114369,Female,Loyal Customer,47,Business travel,Business,1595,4,4,4,4,2,5,4,4,4,4,4,5,4,3,6,2,satisfied
4780,Female,Loyal Customer,44,Business travel,Business,438,1,1,1,1,4,4,4,4,4,4,4,3,4,3,0,0,satisfied
3715,Female,Loyal Customer,42,Personal Travel,Eco,544,3,3,3,3,4,3,3,2,2,3,2,3,2,3,0,0,neutral or dissatisfied
107453,Male,Loyal Customer,23,Business travel,Eco Plus,725,2,4,4,4,2,2,2,2,4,2,4,1,3,2,0,0,neutral or dissatisfied
10596,Female,Loyal Customer,49,Business travel,Business,517,4,4,4,4,4,5,4,3,3,3,3,4,3,4,0,2,satisfied
35320,Male,Loyal Customer,49,Business travel,Eco,1028,3,1,1,1,3,3,3,3,2,2,2,3,2,3,0,0,neutral or dissatisfied
89218,Male,Loyal Customer,48,Personal Travel,Eco,1947,2,4,2,4,2,2,1,2,4,3,4,4,5,2,28,19,neutral or dissatisfied
103427,Female,Loyal Customer,51,Personal Travel,Eco,237,2,5,2,1,2,2,2,4,4,5,4,2,3,2,132,129,neutral or dissatisfied
126788,Male,Loyal Customer,32,Business travel,Business,2296,1,1,1,1,5,5,5,5,3,2,3,4,4,5,11,0,satisfied
37502,Female,disloyal Customer,25,Business travel,Eco,944,3,4,4,4,4,4,4,4,1,4,3,2,3,4,0,7,neutral or dissatisfied
107299,Female,Loyal Customer,14,Personal Travel,Eco,283,3,5,3,1,3,3,3,3,4,3,5,4,5,3,0,1,neutral or dissatisfied
41627,Male,disloyal Customer,33,Business travel,Business,438,1,1,1,4,1,1,1,1,3,3,3,3,4,1,0,0,neutral or dissatisfied
113460,Male,disloyal Customer,59,Business travel,Business,236,2,2,2,4,4,2,4,4,4,2,3,2,4,4,53,55,neutral or dissatisfied
16962,Female,Loyal Customer,26,Personal Travel,Eco,1131,5,4,5,1,3,5,3,3,3,5,5,4,4,3,0,0,satisfied
91768,Female,Loyal Customer,50,Business travel,Eco,190,4,1,1,1,3,3,5,4,4,4,4,2,4,5,0,0,satisfied
120319,Male,Loyal Customer,38,Business travel,Business,3194,1,5,5,5,5,4,3,1,1,1,1,3,1,2,1,42,neutral or dissatisfied
93452,Female,Loyal Customer,34,Personal Travel,Eco,671,3,5,3,3,5,3,4,5,5,4,5,5,4,5,0,0,neutral or dissatisfied
112289,Male,Loyal Customer,57,Business travel,Business,1703,2,2,2,2,3,3,5,5,5,5,5,4,5,3,0,0,satisfied
77025,Female,Loyal Customer,22,Business travel,Business,2474,3,3,3,3,4,4,4,4,1,5,4,4,4,4,0,0,satisfied
86385,Female,disloyal Customer,26,Business travel,Business,762,1,1,1,5,4,1,4,4,3,5,4,4,4,4,0,0,neutral or dissatisfied
108879,Male,Loyal Customer,43,Business travel,Business,2728,2,2,2,2,2,2,2,2,1,4,4,2,2,2,268,255,neutral or dissatisfied
3751,Male,Loyal Customer,47,Business travel,Business,427,3,3,3,3,3,4,5,3,3,4,3,3,3,3,0,0,satisfied
57278,Male,Loyal Customer,51,Personal Travel,Eco,628,4,5,5,2,2,5,1,2,3,4,4,4,4,2,0,0,neutral or dissatisfied
31434,Female,Loyal Customer,30,Personal Travel,Eco,1546,3,4,3,4,2,3,2,2,5,5,4,5,4,2,28,17,neutral or dissatisfied
83659,Female,Loyal Customer,25,Business travel,Business,2198,2,3,3,3,2,2,2,2,3,4,4,3,3,2,67,66,neutral or dissatisfied
37833,Female,Loyal Customer,54,Business travel,Business,1554,2,2,2,2,2,5,1,4,4,4,4,2,4,1,39,53,satisfied
127506,Male,Loyal Customer,15,Personal Travel,Eco,2075,3,4,3,4,5,3,2,5,4,5,4,2,4,5,0,0,neutral or dissatisfied
100746,Female,Loyal Customer,50,Personal Travel,Eco,328,3,5,3,2,5,4,5,4,4,3,4,4,4,3,0,2,neutral or dissatisfied
71753,Female,Loyal Customer,52,Business travel,Business,1829,2,2,2,2,5,3,4,3,3,4,3,3,3,3,0,0,satisfied
45669,Female,Loyal Customer,9,Personal Travel,Eco Plus,313,3,4,3,2,4,3,4,4,4,4,4,5,4,4,0,29,neutral or dissatisfied
2119,Female,Loyal Customer,49,Business travel,Business,431,5,5,5,5,2,5,4,4,4,4,4,4,4,5,18,10,satisfied
72671,Female,Loyal Customer,15,Personal Travel,Eco,1121,4,5,4,3,4,4,4,4,3,3,5,4,5,4,0,0,neutral or dissatisfied
102791,Male,Loyal Customer,58,Personal Travel,Eco,1099,5,3,5,2,2,5,2,2,3,1,4,2,2,2,0,0,satisfied
127582,Male,Loyal Customer,35,Business travel,Business,1773,1,1,1,1,5,5,4,5,5,5,5,3,5,5,0,0,satisfied
119269,Female,Loyal Customer,42,Business travel,Business,2720,0,4,0,3,5,5,5,5,5,4,5,5,3,5,144,134,satisfied
49191,Male,disloyal Customer,39,Business travel,Eco,326,2,5,2,4,5,2,5,5,1,1,2,3,3,5,14,10,neutral or dissatisfied
93900,Female,disloyal Customer,56,Personal Travel,Eco,590,2,1,1,3,4,1,4,4,1,3,2,2,2,4,1,0,neutral or dissatisfied
96294,Female,Loyal Customer,17,Personal Travel,Eco,687,2,4,2,5,5,2,5,5,2,5,1,3,4,5,0,0,neutral or dissatisfied
75665,Male,Loyal Customer,27,Personal Travel,Eco Plus,304,1,5,1,4,4,1,4,4,4,4,4,4,4,4,0,0,neutral or dissatisfied
77801,Female,Loyal Customer,7,Personal Travel,Eco,813,3,2,3,3,4,3,4,4,4,3,3,3,3,4,0,0,neutral or dissatisfied
119483,Female,disloyal Customer,48,Business travel,Eco,814,2,3,3,4,4,3,4,4,4,4,3,3,4,4,6,10,neutral or dissatisfied
29625,Female,disloyal Customer,23,Business travel,Eco,1242,3,3,3,2,4,3,1,4,4,5,1,4,3,4,0,0,satisfied
47616,Female,Loyal Customer,45,Business travel,Business,1428,4,4,4,4,1,5,4,4,4,4,4,1,4,2,16,0,satisfied
9021,Male,Loyal Customer,60,Business travel,Business,2256,2,2,2,2,4,4,4,3,3,4,4,5,3,4,0,0,satisfied
84554,Female,Loyal Customer,20,Personal Travel,Eco,2556,1,5,0,3,1,0,1,1,5,4,5,1,3,1,1,0,neutral or dissatisfied
45468,Male,Loyal Customer,26,Business travel,Eco,522,4,2,1,2,4,4,5,4,2,2,3,2,3,4,9,18,satisfied
104992,Male,Loyal Customer,50,Personal Travel,Eco,314,2,4,2,4,3,2,3,3,5,2,5,3,5,3,19,15,neutral or dissatisfied
114292,Male,Loyal Customer,17,Personal Travel,Eco,853,3,4,3,5,1,3,1,1,3,5,5,3,5,1,4,0,neutral or dissatisfied
85808,Female,Loyal Customer,21,Personal Travel,Eco,666,2,4,2,2,2,2,2,2,4,5,5,5,4,2,22,7,neutral or dissatisfied
20352,Male,disloyal Customer,27,Business travel,Business,287,2,2,2,3,5,2,5,5,4,2,2,3,3,5,104,91,neutral or dissatisfied
79026,Female,Loyal Customer,46,Business travel,Business,1771,3,3,3,3,4,2,3,3,3,3,3,1,3,1,0,0,neutral or dissatisfied
37756,Male,Loyal Customer,22,Business travel,Eco Plus,944,5,1,1,1,5,5,3,5,2,5,1,4,3,5,16,19,satisfied
101445,Male,Loyal Customer,47,Business travel,Business,1854,3,3,3,3,2,4,5,5,5,5,5,5,5,4,0,0,satisfied
101253,Female,disloyal Customer,31,Business travel,Business,1910,3,3,3,4,3,3,2,3,4,2,2,3,4,3,0,0,neutral or dissatisfied
93422,Female,Loyal Customer,51,Business travel,Business,723,4,3,3,3,2,2,2,4,4,4,4,3,4,3,20,14,neutral or dissatisfied
24085,Male,Loyal Customer,60,Personal Travel,Eco,854,2,5,2,4,5,2,5,5,5,3,5,5,4,5,0,0,neutral or dissatisfied
63201,Male,Loyal Customer,28,Business travel,Business,337,2,5,5,5,2,3,2,2,1,1,3,2,4,2,19,27,neutral or dissatisfied
18548,Female,Loyal Customer,48,Business travel,Eco,383,4,5,5,5,5,1,2,4,4,4,4,4,4,3,0,0,satisfied
87193,Male,disloyal Customer,26,Business travel,Eco,946,1,1,1,2,4,1,4,4,3,5,3,2,3,4,0,17,neutral or dissatisfied
2406,Female,Loyal Customer,58,Business travel,Business,767,5,5,5,5,5,5,4,5,5,5,5,5,5,4,0,0,satisfied
65769,Female,Loyal Customer,24,Personal Travel,Eco Plus,936,3,4,2,3,1,2,5,1,2,2,3,4,3,1,0,0,neutral or dissatisfied
84194,Male,disloyal Customer,38,Business travel,Business,432,2,2,2,2,1,2,1,1,4,3,4,4,5,1,0,0,neutral or dissatisfied
39400,Female,Loyal Customer,46,Business travel,Eco,546,2,3,3,3,3,2,3,2,2,2,2,4,2,1,0,0,neutral or dissatisfied
98311,Male,Loyal Customer,37,Personal Travel,Eco,1565,3,4,4,4,4,4,4,4,4,4,5,3,4,4,2,0,neutral or dissatisfied
105783,Female,Loyal Customer,67,Personal Travel,Eco,663,2,2,2,4,3,4,3,2,2,2,2,1,2,4,1,0,neutral or dissatisfied
45040,Male,disloyal Customer,25,Business travel,Eco,323,4,3,4,1,5,4,5,5,4,5,4,4,4,5,33,23,satisfied
40418,Female,Loyal Customer,33,Business travel,Eco,188,5,1,4,1,5,5,5,5,2,5,1,2,3,5,0,12,satisfied
44671,Female,Loyal Customer,32,Business travel,Business,3134,4,4,4,4,5,5,5,5,3,3,3,2,4,5,0,0,satisfied
17624,Male,Loyal Customer,27,Personal Travel,Eco,622,3,5,3,3,1,3,1,1,5,5,5,3,4,1,115,104,neutral or dissatisfied
57769,Male,disloyal Customer,24,Business travel,Eco,2704,2,1,1,2,2,2,2,4,3,3,3,2,4,2,6,10,neutral or dissatisfied
98854,Male,Loyal Customer,27,Business travel,Eco,1751,1,2,2,2,1,1,1,1,2,3,4,4,3,1,0,0,neutral or dissatisfied
39608,Female,Loyal Customer,8,Personal Travel,Eco,954,1,1,0,3,4,0,4,4,3,4,3,3,3,4,0,4,neutral or dissatisfied
63669,Male,disloyal Customer,35,Business travel,Eco Plus,2405,2,2,2,1,2,2,2,2,2,2,1,5,1,2,0,0,neutral or dissatisfied
3285,Female,Loyal Customer,14,Personal Travel,Eco,479,4,2,4,3,4,4,4,4,3,5,3,1,3,4,0,2,neutral or dissatisfied
105726,Male,Loyal Customer,28,Business travel,Business,787,2,2,2,2,5,4,5,5,5,3,5,4,5,5,1,0,satisfied
109210,Female,Loyal Customer,55,Business travel,Eco,284,4,5,5,5,3,1,2,4,4,4,4,3,4,1,50,44,satisfied
3523,Male,Loyal Customer,46,Business travel,Eco,557,2,5,5,5,2,2,2,2,3,1,3,4,4,2,0,4,neutral or dissatisfied
67150,Male,Loyal Customer,46,Business travel,Eco,529,5,3,3,3,5,5,5,5,3,4,2,4,5,5,53,52,satisfied
108478,Female,disloyal Customer,22,Business travel,Eco,570,0,0,0,3,2,0,2,2,5,4,4,5,5,2,7,12,satisfied
58355,Male,Loyal Customer,52,Business travel,Business,646,2,4,2,2,2,5,4,5,5,5,5,5,5,4,0,0,satisfied
80282,Female,Loyal Customer,26,Business travel,Business,2136,5,5,5,5,5,4,5,5,3,3,3,2,3,5,0,0,neutral or dissatisfied
79935,Female,disloyal Customer,9,Business travel,Eco,1047,1,2,2,3,2,2,2,2,1,5,3,1,4,2,0,0,neutral or dissatisfied
85630,Male,Loyal Customer,41,Personal Travel,Eco,259,1,3,1,3,5,1,5,5,1,1,4,3,1,5,0,2,neutral or dissatisfied
50052,Female,Loyal Customer,27,Business travel,Business,2611,0,0,0,1,4,3,3,4,1,5,5,4,4,4,0,0,satisfied
66435,Female,Loyal Customer,58,Personal Travel,Business,1217,4,0,4,4,2,5,5,1,1,4,1,4,1,1,40,34,neutral or dissatisfied
44878,Male,Loyal Customer,34,Personal Travel,Eco,315,3,3,3,3,1,3,1,1,4,4,2,2,2,1,0,0,neutral or dissatisfied
18583,Male,Loyal Customer,25,Business travel,Business,1722,2,5,4,5,2,3,2,2,1,5,3,2,2,2,22,19,neutral or dissatisfied
81567,Female,disloyal Customer,21,Business travel,Business,536,4,0,4,3,5,4,5,5,2,1,4,5,2,5,0,0,satisfied
2408,Female,Loyal Customer,55,Business travel,Business,2904,4,5,5,5,5,3,3,4,4,4,4,3,4,4,58,,neutral or dissatisfied
4286,Male,Loyal Customer,41,Personal Travel,Eco,502,4,5,4,5,4,4,4,4,3,4,5,3,5,4,0,0,satisfied
81706,Male,Loyal Customer,23,Personal Travel,Eco,907,2,5,2,3,3,2,2,3,4,3,4,5,4,3,0,4,neutral or dissatisfied
109806,Male,disloyal Customer,22,Business travel,Eco,1034,4,4,4,2,2,4,2,2,4,4,5,5,5,2,80,66,satisfied
84987,Female,Loyal Customer,46,Business travel,Business,1590,4,4,4,4,4,5,4,5,5,5,5,3,5,4,30,17,satisfied
43258,Female,Loyal Customer,49,Business travel,Eco,436,4,1,1,1,2,5,5,4,4,4,4,1,4,4,0,0,satisfied
49727,Male,Loyal Customer,52,Business travel,Eco,190,3,5,5,5,3,3,3,3,1,1,3,2,4,3,38,38,neutral or dissatisfied
19183,Male,Loyal Customer,52,Business travel,Business,2760,3,3,3,3,5,4,5,5,5,5,5,2,5,4,35,55,satisfied
111769,Female,disloyal Customer,22,Business travel,Business,753,4,0,4,1,4,4,4,4,4,3,5,3,5,4,0,0,satisfied
25116,Male,Loyal Customer,37,Business travel,Eco,946,4,3,3,3,4,4,4,4,1,3,4,2,5,4,0,0,satisfied
102361,Female,Loyal Customer,33,Business travel,Eco,223,2,2,2,2,2,2,2,2,1,2,4,3,4,2,0,0,neutral or dissatisfied
74950,Female,Loyal Customer,50,Business travel,Business,2475,1,1,1,1,2,4,5,4,4,4,4,5,4,4,0,0,satisfied
47887,Male,disloyal Customer,33,Business travel,Eco,329,3,1,3,4,2,3,2,2,1,4,3,2,4,2,60,62,neutral or dissatisfied
62789,Female,Loyal Customer,13,Personal Travel,Eco,2338,3,4,2,3,4,2,4,4,3,5,4,3,5,4,25,11,neutral or dissatisfied
27802,Male,Loyal Customer,13,Business travel,Business,1448,3,3,3,3,4,4,4,4,3,5,4,3,3,4,0,0,satisfied
8158,Female,Loyal Customer,22,Business travel,Business,335,3,1,1,1,3,3,3,3,3,5,4,1,3,3,0,0,neutral or dissatisfied
52851,Female,Loyal Customer,69,Personal Travel,Eco,1721,4,4,4,1,5,5,4,4,4,4,4,3,4,4,0,7,satisfied
7898,Male,Loyal Customer,48,Business travel,Business,2079,4,4,3,4,2,4,4,4,4,4,4,4,4,3,0,0,satisfied
55100,Male,disloyal Customer,17,Business travel,Eco,1346,4,3,3,3,4,4,4,4,2,2,1,5,2,4,0,0,neutral or dissatisfied
97516,Female,Loyal Customer,53,Business travel,Business,265,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,0,satisfied
23027,Female,disloyal Customer,26,Business travel,Eco,1080,3,4,4,3,4,4,4,4,1,1,2,5,1,4,2,13,neutral or dissatisfied
43051,Female,Loyal Customer,62,Business travel,Eco,192,1,1,1,1,1,3,3,1,1,1,1,3,1,3,5,18,neutral or dissatisfied
88809,Male,Loyal Customer,72,Business travel,Eco Plus,270,1,1,5,1,1,1,1,1,1,1,4,1,4,1,6,0,neutral or dissatisfied
20508,Male,Loyal Customer,48,Personal Travel,Eco,139,1,5,1,3,1,2,2,4,2,3,5,2,3,2,133,135,neutral or dissatisfied
124885,Female,Loyal Customer,40,Business travel,Business,728,1,1,4,1,4,4,4,4,4,4,4,5,4,5,6,0,satisfied
60584,Female,Loyal Customer,42,Business travel,Eco,890,2,3,3,3,3,5,4,2,2,2,2,2,2,2,0,3,satisfied
110918,Male,Loyal Customer,38,Business travel,Eco,404,5,4,4,4,5,5,5,5,1,4,1,2,5,5,0,0,satisfied
103998,Female,disloyal Customer,37,Business travel,Eco,887,2,2,2,4,5,2,5,5,3,3,4,2,3,5,9,0,neutral or dissatisfied
66080,Female,Loyal Customer,68,Personal Travel,Eco,1345,2,5,2,3,2,5,5,3,3,2,3,2,3,4,0,0,neutral or dissatisfied
21649,Male,Loyal Customer,30,Business travel,Eco Plus,853,4,5,5,5,4,4,4,4,1,3,2,3,3,4,90,88,neutral or dissatisfied
79056,Female,disloyal Customer,57,Business travel,Eco,226,1,3,1,3,1,1,1,1,1,1,3,1,3,1,0,0,neutral or dissatisfied
93096,Female,Loyal Customer,24,Business travel,Eco,641,3,4,4,4,3,3,2,3,3,2,2,1,3,3,6,8,neutral or dissatisfied
10466,Female,Loyal Customer,28,Business travel,Business,1918,3,3,3,3,4,5,4,4,4,3,4,4,5,4,0,0,satisfied
13096,Female,disloyal Customer,28,Business travel,Eco,427,3,0,3,4,3,3,3,3,4,2,5,4,4,3,19,0,neutral or dissatisfied
50668,Female,Loyal Customer,38,Personal Travel,Eco,109,1,3,1,1,5,1,5,5,3,5,1,2,5,5,31,27,neutral or dissatisfied
64613,Male,disloyal Customer,48,Business travel,Eco,247,4,2,4,3,1,4,1,1,1,5,3,2,4,1,55,42,neutral or dissatisfied
45113,Female,Loyal Customer,23,Business travel,Eco,157,2,4,4,4,2,3,2,2,5,3,3,2,1,2,172,185,neutral or dissatisfied
22270,Male,Loyal Customer,39,Business travel,Eco,238,5,5,5,5,5,5,5,5,4,5,4,3,2,5,48,45,satisfied
55668,Female,Loyal Customer,46,Business travel,Business,1917,3,3,3,3,2,4,5,3,3,3,3,4,3,3,1,17,satisfied
60135,Male,Loyal Customer,49,Business travel,Business,2868,4,4,4,4,2,4,5,5,5,5,5,3,5,5,6,0,satisfied
18136,Male,Loyal Customer,57,Business travel,Business,632,2,2,2,2,5,5,5,2,3,2,3,5,3,5,171,164,satisfied
92857,Female,Loyal Customer,55,Business travel,Business,2519,4,4,4,4,3,4,5,4,4,4,4,4,4,5,5,0,satisfied
89396,Female,disloyal Customer,38,Business travel,Eco,134,3,4,4,3,2,4,2,2,3,1,3,1,4,2,24,19,neutral or dissatisfied
74461,Male,Loyal Customer,36,Business travel,Business,1438,3,3,3,3,2,4,4,4,4,4,4,3,4,5,0,0,satisfied
65463,Male,Loyal Customer,54,Business travel,Business,2373,1,1,1,1,4,5,4,5,5,5,5,5,5,4,0,0,satisfied
16730,Female,Loyal Customer,25,Business travel,Business,2748,2,4,4,4,2,2,2,2,3,3,3,4,3,2,0,0,neutral or dissatisfied
63876,Female,disloyal Customer,25,Business travel,Business,1172,5,0,5,2,4,5,4,4,5,2,5,3,5,4,0,0,satisfied
68859,Male,Loyal Customer,60,Business travel,Business,1061,2,2,2,2,4,4,4,4,4,4,4,3,4,4,20,0,satisfied
22120,Male,Loyal Customer,33,Personal Travel,Eco,694,2,5,2,3,2,2,2,2,3,3,5,4,5,2,1,0,neutral or dissatisfied
53863,Female,disloyal Customer,25,Business travel,Eco,191,1,2,1,4,3,1,4,3,1,1,4,4,3,3,0,0,neutral or dissatisfied
11253,Male,Loyal Customer,44,Personal Travel,Eco,517,3,5,3,4,4,3,1,4,4,3,4,5,5,4,0,0,neutral or dissatisfied
